Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,0,0.000,NaN,0.000,NaN,NaN
2,2,0.827,0.414,0.089,255,105.485
3,0,0.000,NaN,0.000,NaN,NaN
4,0,0.000,NaN,0.000,NaN,NaN
5,0,0.000,NaN,0.000,NaN,NaN
6,0,0.000,NaN,0.000,NaN,NaN
7,0,0.000,NaN,0.000,NaN,NaN
8,0,0.000,NaN,0.000,NaN,NaN
9,0,0.000,NaN,0.000,NaN,NaN
10,0,0.000,NaN,0.000,NaN,NaN
11,0,0.000,NaN,0.000,NaN,NaN
12,0,0.000,NaN,0.000,NaN,NaN
13,0,0.000,NaN,0.000,NaN,NaN
14,0,0.000,NaN,0.000,NaN,NaN
15,0,0.000,NaN,0.000,NaN,NaN
16,0,0.000,NaN,0.000,NaN,NaN
17,0,0.000,NaN,0.000,NaN,NaN
18,0,0.000,NaN,0.000,NaN,NaN
